1/10/2014	SG236	06:05	08:25	10
1/10/2014	SG233	13:20	15:35	10
1/10/2014	SG229	18:00	20:05	10
1/10/2014	SG239	19:55	22:05	10
2/10/2014	SG236	06:05	08:25	10
2/10/2014	SG233	13:20	15:35	10
2/10/2014	SG229	18:00	20:05	10
2/10/2014	SG239	19:55	22:05	10
3/10/2014	SG236	06:05	08:25	10
3/10/2014	SG233	13:20	15:35	10
3/10/2014	SG229	18:00	20:05	10
3/10/2014	SG239	19:55	22:05	10
4/10/2014	SG236	06:05	08:25	10
4/10/2014	SG233	13:20	15:35	10
4/10/2014	SG229	18:00	20:05	10
4/10/2014	SG239	19:55	22:05	10
5/10/2014	SG236	06:05	08:25	10	
5/10/2014	SG233	13:20	15:35	10
5/10/2014	SG229	18:00	20:05	10
5/10/2014	SG239	19:55	22:05	10
6/10/2014	SG236	06:05	08:25	10	
6/10/2014	SG233	13:20	15:35	10
6/10/2014	SG229	18:00	20:05	10	
6/10/2014	SG239	19:55	22:05	10
7/10/2014	SG236	06:05	08:25	10
7/10/2014	SG233	13:20	15:35	10
7/10/2014	SG229	18:00	20:05	10	
7/10/2014	SG239	19:55	22:05	10
8/10/2014	SG236	06:05	08:25	10
8/10/2014	SG233	13:20	15:35	10
8/10/2014	SG229	18:00	20:05	10
8/10/2014	SG239	19:55	22:05	10
9/10/2014	SG236	06:05	08:25	10
9/10/2014	SG233	13:20	15:35	10
9/10/2014	SG229	18:00	20:05	10
9/10/2014	SG239	19:55	22:05	10
10/10/2014	SG236	06:05	08:25	10
10/10/2014	SG233	13:20	15:35	10
10/10/2014	SG229	18:00	20:05	10
10/10/2014	SG239	19:55	22:05	10
11/10/2014	SG236	06:05	08:25	10
11/10/2014	SG233	13:20	15:35	10
11/10/2014	SG229	18:00	20:05	10
11/10/2014	SG239	19:55	22:05	10
12/10/2014	SG236	06:05	08:25	10
12/10/2014	SG233	13:20	15:35	10
12/10/2014	SG229	18:00	20:05	10
12/10/2014	SG239	19:55	22:05	10
13/10/2014	SG236	06:05	08:25	10
13/10/2014	SG233	13:20	15:35	10
13/10/2014	SG229	18:00	20:05	10
13/10/2014	SG239	19:55	22:05	10
14/10/2014	SG236	06:05	08:25	10
14/10/2014	SG233	13:20	15:35	10
14/10/2014	SG229	18:00	20:05	10
14/10/2014	SG239	19:55	22:05	10
15/10/2014	SG236	06:05	08:25	10
15/10/2014	SG233	13:20	15:35	10
15/10/2014	SG229	18:00	20:05	10
15/10/2014	SG239	19:55	22:05	10
16/10/2014	SG236	06:05	08:25	10
16/10/2014	SG233	13:20	15:35	10
16/10/2014	SG229	18:00	20:05	10
16/10/2014	SG239	19:55	22:05	10
17/10/2014	SG236	06:05	08:25	10
17/10/2014	SG233	13:20	15:35	10
17/10/2014	SG229	18:00	20:05	10
17/10/2014	SG239	19:55	22:05	10
18/10/2014	SG236	06:05	08:25	10
18/10/2014	SG233	13:20	15:35	10
18/10/2014	SG229	18:00	20:05	10
18/10/2014	SG239	19:55	22:05	10
19/10/2014	SG236	06:05	08:25	10
19/10/2014	SG233	13:20	15:35	10
19/10/2014	SG229	18:00	20:05	10
19/10/2014	SG239	19:55	22:05	10
20/10/2014	SG236	06:05	08:25	10
20/10/2014	SG233	13:20	15:35	10
20/10/2014	SG229	18:00	20:05	10
20/10/2014	SG239	19:55	22:05	10
21/10/2014	SG236	06:05	08:25	10
21/10/2014	SG233	13:20	15:35	10
21/10/2014	SG229	18:00	20:05	10
21/10/2014	SG239	19:55	22:05	10
22/10/2014	SG236	06:05	08:25	10
22/10/2014	SG233	13:20	15:35	10
22/10/2014	SG229	18:00	20:05	10
22/10/2014	SG239	19:55	22:05	10
23/10/2014	SG236	06:05	08:25	10
23/10/2014	SG233	13:20	15:35	10
23/10/2014	SG229	18:00	20:05	10
23/10/2014	SG239	19:55	22:05	10
24/10/2014	SG236	06:05	08:25	10
24/10/2014	SG233	13:20	15:35	10
24/10/2014	SG229	18:00	20:05	10
24/10/2014	SG239	19:55	22:05	10
25/10/2014	SG236	06:05	08:25	10
25/10/2014	SG233	13:20	15:35	10
25/10/2014	SG229	18:00	20:05	10	
25/10/2014	SG239	19:55	22:05	10
