1/10/2014	SG291	06:05 	08:00	10
1/10/2014	SG272	16:40 	18:40	10
1/10/2014	SG206	21:40 	23:50	10
2/10/2014	SG291	06:05 	08:00	10
2/10/2014	SG272	16:40 	18:40	10
2/10/2014	SG206	21:40 	23:50	10
3/10/2014	SG291	06:05 	08:00	10
3/10/2014	SG272	16:40 	18:40	10
3/10/2014	SG206	21:40 	23:50	10
4/10/2014	SG291	06:05 	08:00	10
4/10/2014	SG272	16:40 	18:40	10
4/10/2014	SG206	21:40 	23:50	10
5/10/2014	SG291	06:05 	08:00	10
5/10/2014	SG272	16:40 	18:40	10
5/10/2014	SG206	21:40 	23:50	10
6/10/2014	SG291	06:05 	08:00	10
6/10/2014	SG272	16:40 	18:40	10
6/10/2014	SG206	21:40 	23:50	10
7/10/2014	SG291	06:05 	08:00	10
7/10/2014	SG272	16:40 	18:40	10
7/10/2014	SG206	21:40 	23:50	10
8/10/2014	SG291	06:05 	08:00	10
8/10/2014	SG272	16:40 	18:40	10
8/10/2014	SG206	21:40 	23:50	10
9/10/2014	SG291	06:05 	08:00	10
9/10/2014	SG272	16:40 	18:40	10
9/10/2014	SG206	21:40 	23:50	10
10/10/2014	SG291	06:05 	08:00	10
10/10/2014	SG272	16:40 	18:40	10
10/10/2014	SG206	21:40 	23:50	10
11/10/2014	SG291	06:05 	08:00	10
11/10/2014	SG272	16:40 	18:40	10
11/10/2014	SG206	21:40 	23:50	10
12/10/2014	SG291	06:05 	08:00	10
12/10/2014	SG272	16:40 	18:40	10
12/10/2014	SG206	21:40 	23:50	10
13/10/2014	SG291	06:05 	08:00	10
13/10/2014	SG272	16:40 	18:40	10
13/10/2014	SG206	21:40 	23:50	10
14/10/2014	SG291	06:05 	08:00	10
14/10/2014	SG272	16:40 	18:40	10
14/10/2014	SG206	21:40 	23:50	10
15/10/2014	SG291	06:05 	08:00	10
15/10/2014	SG272	16:40 	18:40	10
15/10/2014	SG206	21:40 	23:50	10
16/10/2014	SG291	06:05 	08:00	10
16/10/2014	SG272	16:40 	18:40	10
16/10/2014	SG206	21:40 	23:50	10
17/10/2014	SG291	06:05 	08:00	10
17/10/2014	SG272	16:40 	18:40	10
17/10/2014	SG206	21:40 	23:50	10
18/10/2014	SG291	06:05 	08:00	10
18/10/2014	SG272	16:40 	18:40	10
18/10/2014	SG206	21:40 	23:50	10
19/10/2014	SG291	06:05 	08:00	10
19/10/2014	SG272	16:40 	18:40	10
19/10/2014	SG206	21:40 	23:50	10
20/10/2014	SG291	06:05 	08:00	10
20/10/2014	SG272	16:40 	18:40	10
20/10/2014	SG206	21:40 	23:50	10
21/10/2014	SG291	06:05 	08:00	10
21/10/2014	SG272	16:40 	18:40	10
21/10/2014	SG206	21:40 	23:50	10
22/10/2014	SG291	06:05 	08:00	10
22/10/2014	SG272	16:40 	18:40	10
22/10/2014	SG206	21:40 	23:50	10
23/10/2014	SG291	06:05 	08:00	10
23/10/2014	SG272	16:40 	18:40	10
23/10/2014	SG206	21:40 	23:50	10
24/10/2014	SG291	06:05 	08:00	10
24/10/2014	SG272	16:40 	18:40	10
24/10/2014	SG206	21:40 	23:50	10
25/10/2014	SG291	06:05 	08:00	10
25/10/2014	SG272	16:40 	18:40	10
25/10/2014	SG206	21:40 	23:50	10
