1/10/2014	SG104	6:45	9:10	10
1/10/2014	SG613	17:25	19:45	10
1/10/2014	SG622	19:45	22:00	10
2/10/2014	SG104	6:45	9:10	10
2/10/2014	SG603	14:25	16:35	10
2/10/2014	SG613	17:25	19:45	10
2/10/2014	SG622	19:45	22:00	10
3/10/2014	SG104	6:45	9:10	10
3/10/2014	SG613	17:25	19:45	10
3/10/2014	SG622	19:45	22:00	10
4/10/2014	SG104	6:45	9:10	10
4/10/2014	SG603	14:25	16:35	10
4/10/2014	SG613	17:25	19:45	10
4/10/2014	SG622	19:45	22:00	10
5/10/2014	SG104	6:45	9:10	10
5/10/2014	SG603	14:25	16:35	10
5/10/2014	SG613	17:25	19:45	10
5/10/2014	SG622	19:45	22:00	10
6/10/2014	SG104	6:45	9:10	10
6/10/2014	SG613	17:25	19:45	10
6/10/2014	SG622	19:45	22:00	10
7/10/2014	SG104	6:45	9:10	10
7/10/2014	SG603	14:25	16:35	10
7/10/2014	SG613	17:25	19:45	10
7/10/2014	SG622	19:45	22:00	10
8/10/2014	SG104	6:45	9:10	10
8/10/2014	SG613	17:25	19:45	10
8/10/2014	SG622	19:45	22:00	10
9/10/2014	SG104	6:45	9:10	10
9/10/2014	SG603	14:25	16:35	10
9/10/2014	SG613	17:25	19:45	10
9/10/2014	SG622	19:45	22:00	10
10/10/2014	SG104	6:45	9:10	10
10/10/2014	SG613	17:25	19:45	10
10/10/2014	SG622	19:45	22:00	10
11/10/2014	SG104	6:45	9:10	10
11/10/2014	SG603	14:25	16:35	10
11/10/2014	SG613	17:25	19:45	10
11/10/2014	SG622	19:45	22:00	10
12/10/2014	SG104	6:45	9:10	10
12/10/2014	SG603	14:25	16:35	10
12/10/2014	SG613	17:25	19:45	10
12/10/2014	SG622	19:45	22:00	10
13/10/2014	SG104	6:45	9:10	10
13/10/2014	SG613	17:25	19:45	10
13/10/2014	SG622	19:45	22:00	10
14/10/2014	SG104	6:45	9:10	10
14/10/2014	SG603	14:25	16:35	10
14/10/2014	SG613	17:25	19:45	10
14/10/2014	SG622	19:45	22:00	10
15/10/2014	SG104	6:45	9:10	10
15/10/2014	SG613	17:25	19:45	10
15/10/2014	SG622	19:45	22:00	10
16/10/2014	SG104	6:45	9:10	10
16/10/2014	SG603	14:25	16:35	10
16/10/2014	SG613	17:25	19:45	10
16/10/2014	SG622	19:45	22:00	10
17/10/2014	SG104	6:45	9:10	10
17/10/2014	SG613	17:25	19:45	10
17/10/2014	SG622	19:45	22:00	10
18/10/2014	SG104	6:45	9:10	10
18/10/2014	SG603	14:25	16:35	10
18/10/2014	SG613	17:25	19:45	10
18/10/2014	SG622	19:45	22:00	10
19/10/2014	SG104	6:45	9:10	10
19/10/2014	SG603	14:25	16:35	10
19/10/2014	SG613	17:25	19:45	10
19/10/2014	SG622	19:45	22:00	10
20/10/2014	SG104	6:45	9:10	10
20/10/2014	SG613	17:25	19:45	10
20/10/2014	SG622	19:45	22:00	10
21/10/2014	SG104	6:45	9:10	10
21/10/2014	SG603	14:25	16:35	10
21/10/2014	SG613	17:25	19:45	10
21/10/2014	SG622	19:45	22:00	10
22/10/2014	SG104	6:45	9:10	10
22/10/2014	SG613	17:25	19:45	10
22/10/2014	SG622	19:45	22:00	10
23/10/2014	SG104	6:45	9:10	10
23/10/2014	SG603	14:25	16:35	10
23/10/2014	SG613	17:25	19:45	10
23/10/2014	SG622	19:45	22:00	10
24/10/2014	SG104	6:45	9:10	10
24/10/2014	SG613	17:25	19:45	10
24/10/2014	SG622	19:45	22:00	10
25/10/2014	SG104	6:45	9:10	10
25/10/2014	SG603	14:25	16:35	10	
25/10/2014	SG613	17:25	19:45	10
25/10/2014	SG622	19:45	22:00	10
